,RERA,BHK_NO.,SQUARE_FT,ADDRESS,TARGET(PRICE_IN_LACS)
3014,0,1,650.136075,Dehradun,21.5
14889,0,2,650.1324344,Bangalore,27.0
3183,0,1,650.1324344,Pune,27.0
12404,0,1,650.1182033,Kochi,22.0
7908,0,2,650.1182033,Kharagpur,16.5
2369,0,1,650.1182033,Lalitpur,33.0
28053,0,1,650.1182033,Lalitpur,22.0
28386,0,1,650.1182033,Surat,16.5
10142,0,1,650.1182033,Indore,11.0
24586,0,1,650.1182033,Ratnagiri,22.0
23166,0,2,650.1182033,Kolkata,22.0
5787,0,2,650.1182033,Kolkata,22.0
22953,0,1,650.1182033,Noida,16.5
12804,0,1,650.1095690000001,Ratnagiri,17.8
596,0,1,650.1011268,Lalitpur,22.5
23991,0,1,650.1011268,Noida,22.5
829,0,1,650.0956022999999,Indore,17.0
2431,0,2,650.0956022999999,Junagadh,17.0
530,0,2,650.0956022999999,Pune,17.0
20559,0,1,650.0956022999999,Udupi,17.0
28797,0,2,650.0956022999999,Kolkata,30.6
11655,0,2,650.0956022999999,Jamshedpur,17.0
27421,0,2,650.0956022999999,Kolkata,17.0
21613,1,1,650.0893873,Lalitpur,40.0
8927,0,1,650.0893873,Maharashtra,40.0
4063,0,1,650.0893873,Mumbai,40.0
28680,0,1,650.0893873,Lalitpur,40.0
14606,0,1,650.0893873,Mumbai,40.0
10700,1,1,650.0881144,Pune,33.2
6305,0,1,650.0847937000001,Bangalore,46.0
19720,0,1,650.0847937000001,Akola,23.0
25539,0,2,650.0847937000001,Kolkata,23.0
2488,0,1,650.0847937000001,Lalitpur,46.0
17503,0,2,650.0847937000001,Vadodara,23.0
23359,0,2,650.0847937000001,Kolkata,46.0
8846,0,2,650.0847937000001,Vadodara,23.0
21512,0,1,650.0847937000001,Pune,23.0
929,0,1,650.0847937000001,Raipur,11.5
13879,0,1,650.0802568,Vadodara,16.2
1560,1,2,650.0797825,Mumbai,110.0
26559,0,1,650.0784577000001,Jaipur,29.0
25289,1,2,650.0784577000001,Rajkot,29.0
29124,0,1,650.0742942,Pune,35.0
29292,0,1,650.0742942,Dehradun,35.0
1160,0,1,650.0742942,Amravati,17.5
15678,0,2,650.0742942,Rajkot,35.0
26715,0,1,650.0742942,Pune,35.0
5026,1,2,650.0742942,Chennai,35.0
7891,0,2,650.0742942,Vadodara,35.0
6907,0,1,650.0742942,Pune,35.0
1098,0,1,650.0742942,Chandigarh,35.0
28090,1,2,650.0713493,Mumbai,41.0
482,0,1,650.0691562999999,Maharashtra,47.0
6165,0,1,650.0691562999999,Maharashtra,47.0
25999,0,1,650.0691562999999,Kolkata,23.5
12294,0,1,650.0691562999999,Lalitpur,47.0
27673,0,1,650.0661084,Mumbai,59.0
25911,0,1,650.0661084,Lalitpur,59.0
16947,0,1,650.0640908,Chandigarh,35.5
25939,0,1,650.0626566000001,Pune,41.5
2544,0,1,650.0541712,Mumbai,42.0
26637,0,1,650.0541712,Vadodara,18.0
13476,1,1,650.0541712,Pune,42.0
17948,0,2,650.0541712,Noida,30.0
17122,0,2,650.0541712,Bhavnagar,18.0
4267,0,1,650.0541712,Lalitpur,36.0
18407,0,1,650.0541712,Lalitpur,60.0
17818,0,2,650.0541712,Rajkot,42.0
27419,0,1,650.0541712,Pune,60.0
22792,0,1,650.0541712,Lalitpur,48.0
19393,0,1,650.0541712,Kolhapur,30.0
10263,1,1,650.0541712,Lalitpur,54.0
26476,0,2,650.0541712,Vadodara,18.0
6212,1,1,650.0541712,Lalitpur,24.0
26490,0,2,650.0541712,Chennai,30.0
4642,0,2,650.0541712,Rajkot,12.0
11185,0,2,650.0541712,Noida,42.0
17075,0,1,650.0541712,Mumbai,42.0
13940,0,1,650.0541712,Haridwar,24.0
2704,0,1,650.0541712,Lalitpur,54.0
27995,1,1,650.0541712,Pune,30.0
21210,0,1,650.0541712,Mumbai,48.0
22646,0,2,650.0541712,Vijayawada,30.0
7211,1,1,650.0465982999999,Lalitpur,27.9
7818,0,1,650.0458856,Lalitpur,85.0
7096,0,1,650.0458856,Lalitpur,42.5
25730,0,1,650.0445236,Jaipur,14.6
28456,0,1,650.0436596,Mumbai,67.0
1509,0,1,650.0436596,Lalitpur,67.0
14830,0,1,650.0436596,Maharashtra,67.0
16749,1,1,650.0436596,Maharashtra,67.0
23017,0,1,650.0426257,Lalitpur,61.0
26782,0,2,650.0426257,Rajkot,30.5
14252,0,1,650.0426257,Maharashtra,61.0
5466,0,1,650.0426257,Mumbai,61.0
22653,0,1,650.0426257,Mumbai,61.0
5588,0,1,650.0426257,Maharashtra,61.0
12711,0,1,650.0413662999999,Pune,55.0
27712,0,1,650.0413662999999,Lalitpur,55.0
11636,1,1,650.0397984,Lalitpur,49.0
16298,1,1,650.0397984,Maharashtra,98.0
18342,0,1,650.0397984,Lalitpur,49.0
525,1,2,650.0397984,Pune,49.0
17061,0,1,650.0377929,Lalitpur,43.0
6967,0,1,650.0365646,Lalitpur,80.0
27266,0,2,650.0365646,Mumbai,80.0
27510,0,2,650.035137,Bhopal,18.5
28131,0,2,650.035137,Kolkata,18.5
29296,1,1,650.0334576,Lalitpur,68.0
8856,0,1,650.0334576,Maharashtra,68.0
18760,1,1,650.0314531,Maharashtra,31.0
15765,1,1,650.0314531,Lalitpur,62.0
9777,0,1,650.0290192000001,Pune,56.0
26464,0,1,650.0278087,Mumbai,93.5
16403,0,1,650.026001,Lalitpur,100.0
5612,0,2,650.026001,Bhopal,25.0
20451,0,1,650.026001,Chennai,75.0
5639,0,2,650.026001,Noida,25.0
13676,1,2,650.026001,Lalitpur,75.0
193,0,1,650.026001,Mumbai,50.0
11798,0,2,650.026001,Lalitpur,150.0
27822,0,1,650.026001,Palghar,25.0
12288,0,1,650.026001,Lalitpur,50.0
11605,0,1,650.026001,Lalitpur,100.0
24154,0,1,650.026001,Maharashtra,50.0
1542,0,1,650.026001,Maharashtra,87.5
21938,0,1,650.026001,Coimbatore,25.0
18784,0,1,650.026001,Mumbai,75.0
23375,0,2,650.026001,Allahabad,25.0
23709,0,2,650.026001,Vijayawada,25.0
9078,0,1,650.026001,Mumbai,75.0
26838,0,1,650.026001,Bangalore,25.0
18171,0,1,650.026001,Maharashtra,75.0
4194,0,1,650.026001,Surat,25.0
27358,0,1,650.026001,Bangalore,25.0
17706,0,2,650.026001,Chennai,50.0
24475,1,1,650.0235516,Maharashtra,69.0
14079,0,1,650.0221597999999,Lalitpur,88.0
8800,1,1,650.0221597999999,Lalitpur,44.0
21359,0,1,650.0221597999999,Maharashtra,88.0
29410,0,1,650.0221597999999,Lalitpur,88.0
28016,0,1,650.0221597999999,Lalitpur,88.0
5815,0,1,650.0206356000001,Mumbai,63.0
26562,0,1,650.0198177,Lalitpur,82.0
5538,1,1,650.0189588999999,Lalitpur,120.0
23891,0,1,650.0171057,Mumbai,95.0
17611,0,1,650.0171057,Maharashtra,57.0
25108,0,1,650.0171057,Lalitpur,95.0
28228,0,1,650.0171057,Pune,38.0
7856,0,1,650.0171057,Mumbai,57.0
6715,0,1,650.0171057,Lalitpur,95.0
2791,0,1,650.0171057,Mumbai,95.0
1207,0,1,650.0171057,Surat,19.0
1219,0,1,650.0171057,Lalitpur,95.0
17316,0,2,650.0171057,Vadodara,19.0
4142,0,1,650.0171057,Raigad,38.0
13779,0,2,650.0171057,Aurangabad,38.0
26000,0,2,650.0139289,Ghaziabad,70.0
6872,1,1,650.0127453,Lalitpur,51.0
14057,0,2,650.0101563999999,Kolhapur,32.0
5971,0,1,650.0101563999999,Pune,32.0
25381,0,3,650.0101563999999,Maharashtra,160.0
6431,0,1,650.0084417,Lalitpur,77.0
1220,0,1,650.0072223,Maharashtra,45.0
1376,1,1,650.0072223,Mumbai,45.0
16724,0,1,650.0072223,Mumbai,45.0
7694,0,1,650.0072223,Pune,45.0
4574,0,1,650.0072223,Mumbai,45.0
15036,1,1,650.0072223,Lalitpur,45.0
27733,0,1,650.0072223,Ghaziabad,45.0
21517,0,2,650.0072223,Lalitpur,180.0
12544,0,2,650.0072223,Mumbai,180.0
16951,0,1,650.0072223,Lalitpur,45.0
21725,0,1,650.0072223,Lalitpur,45.0
16295,1,1,650.0056035,Maharashtra,58.0
29298,0,1,650.0033505,Lalitpur,97.0
22959,0,1,650.0029546,Maharashtra,110.0
26533,0,1,650.0029546,Mumbai,110.0
1544,0,1,650.0,Vapi,19.5
5720,1,1,650.0,Mumbai,28.6
18685,1,1,650.0,Maharashtra,65.0
4263,0,1,650.0,Mumbai,65.0
11748,0,2,650.0,Kolkata,23.4
11686,1,2,650.0,Bangalore,39.0
28899,1,2,650.0,Maharashtra,130.0
1987,0,2,650.0,Ghaziabad,26.0
15266,1,1,650.0,Lalitpur,19.5
24836,0,1,650.0,Jamnagar,13.0
24868,0,1,650.0,Mumbai,52.0
2891,1,1,650.0,Lalitpur,65.0
10508,0,2,650.0,Chennai,29.9
1447,1,1,650.0,Mumbai,39.0
21393,0,1,650.0,Lalitpur,39.0
15575,0,2,650.0,Nagpur,26.0
1077,0,1,650.0,Lalitpur,32.5
1431,1,1,650.0,Bangalore,52.0
29364,0,1,650.0,Lalitpur,130.0
19551,0,1,650.0,Lalitpur,52.0
9424,1,2,650.0,Lalitpur,130.0
10150,0,2,650.0,Kolkata,13.0
4585,0,1,650.0,Maharashtra,65.0
22076,1,1,649.9877361,Mumbai,26.5
19628,0,1,649.9837504,Maharashtra,60.0
15786,0,1,649.9837504,Kolhapur,40.0
14,0,1,649.9837504,Raigad,20.0
12782,0,1,649.9759267999999,Maharashtra,54.0
6033,1,1,649.9682942000001,Maharashtra,82.0
19065,1,2,649.9602802,Mumbai,180.0
6974,1,1,649.9602802,Lalitpur,90.0
5920,0,1,649.9535747,Pune,35.0
20159,0,1,649.9535747,Raigad,35.0
15478,1,1,649.9535747,Lalitpur,49.0
19040,0,1,649.9368117,Pune,36.0
19695,0,1,649.9368117,Maharashtra,36.0
10463,0,1,649.9327656,Chandigarh,14.5
10901,0,1,649.9327656,Chandigarh,14.5
10739,1,2,649.9228905,Pune,59.0
11721,0,1,649.9133449,Shirdi,15.0
12907,0,1,649.9133449,Hubli,15.0
26528,0,1,649.9133449,Maharashtra,45.0
18753,0,1,649.9133449,Pune,15.0
2114,0,1,649.9059347,Chennai,38.0
24999,0,2,649.9011019999999,Kolkata,23.0
7973,1,1,649.9011019999999,Raipur,23.0
13636,0,1,649.8951782,Pune,31.0
4783,0,1,649.8740554,Indore,12.9
16694,1,1,649.8700259999999,Lalitpur,32.5
3819,0,2,649.8470948,Bhavnagar,17.0
16725,0,2,649.8283472,Vadodara,26.5
20160,0,2,649.8194946000001,Junagadh,18.0
10084,0,1,649.7341996,Bhiwadi,11.0
24014,0,1,649.6881497,Surat,12.5
6384,0,1,649.6881497,Valsad,12.5
15422,1,1,649.6456477999999,Lalitpur,71.5
17917,1,1,649.6415771000001,Chandigarh,14.5
29321,1,1,649.6415771000001,Chandigarh,14.5
25701,0,1,649.6415771000001,Chandigarh,14.5
25257,0,1,649.5987772000001,Lalitpur,34.0
1361,0,2,649.5160469,Rajkot,25.5
2427,1,2,649.4498778,Lalitpur,170.0
16286,0,1,649.3506494,Chandigarh,14.5
5632,0,1,649.3506494,Valsad,12.5
21282,1,1,649.2374727999999,Chandigarh,14.9
23154,0,1,649.2335437,Surat,7.2
6799,1,2,649.2018636,Maharashtra,170.0
8226,1,2,649.1398896000001,Lalitpur,120.0
25287,1,2,649.1398896000001,Mumbai,120.0
24305,1,1,649.0599821000001,Chandigarh,14.5
2377,0,1,649.0599821000001,Maharashtra,58.0
22429,1,2,649.0588646000001,Maharashtra,130.0
22447,1,2,649.0588646000001,Lalitpur,130.0
12027,1,2,649.0478041,Mumbai,83.5
13397,1,1,648.7695749,Chandigarh,14.5
3250,1,2,648.6486486,Lalitpur,20.4
2569,0,1,648.5714286,Jalna,22.7
21767,0,1,648.2525366,Gandhinagar,11.5
14769,0,1,648.1682202000001,Pune,29.9
23519,0,2,648.1036966,Ranchi,27.0
28787,1,1,648.0414747000001,Bangalore,45.0
24766,0,2,648.011782,Pune,22.0
9389,0,2,648.0093961,Lalitpur,160.0
13692,0,2,648.0093961,Mumbai,160.0
21561,1,1,648.0077209,Bangalore,47.0
25838,0,2,648.0041472,Vijayawada,25.0
27686,0,2,647.9767257,Faridabad,49.0
6450,1,1,647.9481641,Bangalore,45.0
28130,0,1,647.8999106000001,Chandigarh,14.5
22137,0,1,647.8999106000001,Chandigarh,14.5
17920,0,2,647.836227,Jabalpur,25.0
20513,1,1,647.7732794,Chandigarh,14.4
28324,1,1,647.7245365,Lalitpur,26.9
4465,0,2,647.2491909,Nagpur,10.0
16008,1,2,647.2288551,Nagpur,51.5
15833,0,1,647.1438901,Surat,17.9
28640,0,1,647.0344255,Maharashtra,78.0
12167,0,1,647.0181902,Bangalore,28.1
29422,0,2,646.9874646000001,Nagpur,16.0
21964,0,1,646.9662528,Pune,37.0
18801,1,2,646.9036553,Lalitpur,51.5
6422,1,2,646.9036553,Nagpur,51.5
6433,0,1,646.7458042999999,Jaipur,15.8
15107,0,1,646.6784245,Surat,11.0
830,0,1,645.9770115,Bangalore,28.1
7647,1,1,645.9661768999999,Maharashtra,69.9
1995,0,1,645.9092415,Goa,39.0
19321,0,2,645.8756228,Gwalior,35.0
15174,0,2,645.8756228,Noida,35.0
23826,1,3,645.8742632999999,Faridabad,26.3
25382,1,3,645.8333332999999,Faridabad,31.0
18505,0,1,645.8279514,Baddi,25.0
19870,1,1,645.7862448,Goa,40.0
18992,0,2,645.7785219,Aurangabad,27.0
4396,1,2,645.6820016,Lalitpur,160.0
16890,0,2,645.6535775,Maharashtra,110.0
1493,1,3,645.5166336,Faridabad,29.3
1772,1,2,645.3362256,Chandigarh,11.9
16044,1,3,645.2404318,Faridabad,26.3
16553,1,3,645.2404318,Faridabad,26.3
7160,0,1,645.1612903,Surat,15.0
3524,1,3,645.1612903,Faridabad,25.0
14898,0,1,645.1612903,Raigad,22.0
7497,0,1,645.1612903,Mohali,14.0
28964,0,1,645.0907501,Pune,29.5
11307,1,3,645.0809465,Faridabad,25.9
28012,0,1,645.0780543999999,Lalitpur,50.0
20080,0,1,645.0745867,Bangalore,48.0
9752,0,1,645.0667057999999,Lalitpur,44.0
16473,0,1,645.0645065,Lalitpur,43.0
24315,0,1,645.0645065,Mumbai,43.0
3968,0,1,645.0572488,Lalitpur,40.0
16057,0,1,645.0572488,Maharashtra,40.0
12201,1,1,645.0423885,Pune,35.0
5479,1,1,645.0364446000001,Lalitpur,100.0
6870,0,1,645.0351837000001,Solapur,16.5
6386,1,2,645.0312437000001,Pune,32.0
22243,0,1,645.0291798999999,Maharashtra,63.0
26061,0,1,645.0194239,Maharashtra,88.0
14663,0,1,645.0177936000001,Lalitpur,29.0
12232,1,1,645.0012404,Maharashtra,52.0
28778,1,1,645.0012404,Mumbai,52.0
21892,1,3,645.0,Gurgaon,25.8
24683,1,1,644.983462,Maharashtra,58.5
1649,1,1,644.983462,Maharashtra,58.5
22666,1,1,644.9803702,Pune,34.5
29370,1,1,644.9763508999999,Lalitpur,90.0
13214,0,2,644.9721489,Chennai,22.0
26091,1,1,644.9212452,Maharashtra,52.0
17707,1,1,644.8979592000001,Bangalore,31.6
5169,1,1,644.8587173,Lalitpur,110.0
10924,1,3,644.6850393999999,Faridabad,26.2
4333,1,3,644.3054766,Gurgaon,34.0
24691,1,2,644.2468754,Maharashtra,100.0
7243,0,1,644.1789646000001,Mumbai,110.0
10988,0,2,644.0927494,Chennai,35.0
23053,1,1,644.0677966,Bangalore,38.0
23159,0,1,644.0677966,Sindhudurg,19.0
18948,0,1,644.0613753,Chennai,34.0
2536,1,1,644.0382942000001,Bangalore,37.0
12440,1,1,644.0369753,Bangalore,42.5
27543,1,1,644.028103,Bangalore,44.0
10158,0,1,644.028103,Pune,55.0
480,0,2,643.8113632999999,Mumbai,120.0
23011,1,1,643.7435367,Goa,24.9
16081,1,3,643.4184676,Faridabad,26.2
2590,1,3,643.2604959,Faridabad,26.2
2918,0,1,643.0408687999999,Lalitpur,22.5
17878,1,3,642.9822367,Gurgaon,25.7
24131,1,2,642.4678186000001,Maharashtra,55.4
3378,0,2,642.4670736,Maharashtra,140.0
8329,1,3,642.3394151000001,Gurgaon,25.7
17501,1,1,642.0947298,Pune,38.5
2923,1,3,642.0711974,Bangalore,49.6
11659,0,2,641.9772901,Mumbai,160.0
2095,1,2,641.5490493,Maharashtra,110.0
12897,1,2,641.5490493,Mumbai,110.0
23345,1,2,641.4882527000001,Lalitpur,160.0
20889,1,2,641.4662085,Lalitpur,140.0
7906,0,1,641.0256410000001,Lalitpur,45.0
8295,1,1,641.0256410000001,Mumbai,35.0
8765,1,1,641.0009625,Lalitpur,99.9
26651,0,1,640.8495834,Maharashtra,140.0
24165,1,2,640.556369,Mumbai,140.0
23806,0,1,640.4782237000001,Navsari,7.5
3786,1,2,640.2684563999999,Pune,47.7
4532,0,1,640.2313094,Mohali,15.5
8454,0,2,640.2048656000001,Anand,15.0
10796,1,2,640.1566501,Lalitpur,170.0
23095,1,1,640.1137980000001,Neemrana,18.0
22592,0,1,640.1137980000001,Jamnagar,13.5
9681,0,1,640.1137980000001,Lalitpur,27.0
2771,0,2,640.0931045,Bangalore,22.0
2871,0,1,640.0931045,Pune,22.0
23028,0,1,640.0877835,Kolhapur,35.0
5058,1,1,640.0787789,Lalitpur,39.0
9620,1,1,640.0787789,Maharashtra,39.0
14705,0,1,640.0714498,Lalitpur,43.0
27955,0,1,640.0653683999999,Lalitpur,47.0
16677,1,1,640.060241,Pune,42.5
6636,0,1,640.0538993,Lalitpur,38.0
24223,0,2,640.0487656,Bangalore,21.0
23214,0,1,640.0487656,Lalitpur,42.0
5244,0,1,640.0432705000001,Bangalore,71.0
27397,0,1,640.0379282,Pune,54.0
16056,0,1,640.0353123,Pune,58.0
15712,0,1,640.0310318,Mumbai,49.5
21570,1,1,640.0310318,Mumbai,33.0
13831,0,1,640.0186187,Lalitpur,110.0
7093,1,1,640.0157542000001,Mumbai,65.0
28791,0,1,640.0157542000001,Lalitpur,65.0
10656,1,2,640.0,Maharashtra,96.0
6270,0,1,640.0,Lalitpur,56.0
25450,0,1,640.0,Mumbai,30.4
14807,0,1,640.0,Lalitpur,48.0
9996,1,2,640.0,Maharashtra,96.0
1643,0,1,640.0,Raigad,20.0
10201,0,1,640.0,Maharashtra,56.0
18552,0,1,640.0,Lalitpur,100.0
25291,1,2,640.0,Lalitpur,96.0
10783,0,1,640.0,Mumbai,56.0
3913,0,1,640.0,Lalitpur,44.0
4498,1,2,639.9844065000001,Mumbai,98.5
23412,1,2,639.9590426,Mumbai,150.0
25815,0,1,639.952742,Lalitpur,65.0
16971,1,1,639.9461097999999,Bangalore,38.0
979,0,1,639.9317406,Mumbai,45.0
26657,0,1,639.9317406,Maharashtra,45.0
10183,0,1,639.9250819,Bangalore,41.0
29413,0,2,639.8742702999999,Rajkot,28.5
26616,0,1,639.7497867999999,Lalitpur,22.5
15755,0,1,639.0977444,Pune,34.0
15177,0,1,639.0434962,Pune,31.0
26450,1,2,639.0421094999999,Mumbai,95.0
22891,0,2,639.0359686,Chandigarh,70.0
7236,1,2,639.0100416,Mumbai,63.0
2216,1,2,639.0100416,Lalitpur,63.0
27908,0,1,638.9845095,Lalitpur,29.7
16662,0,1,638.8888889,Puri,23.0
12547,0,1,638.4615385,Lalitpur,24.9
10169,1,2,638.4510184999999,Maharashtra,88.7
20241,1,2,638.1870279,Lalitpur,49.0
22740,0,2,638.076866,Mumbai,43.0
11473,0,2,638.0602967,Pune,40.0
29099,0,1,638.0368097999999,Bangalore,52.0
18010,1,1,637.8378378,Jaipur,23.6
21787,1,1,637.807377,Pune,24.9
19540,0,1,637.6811594,Raigad,13.2
7271,1,1,637.5,Maharashtra,30.6
11955,1,1,637.5,Mumbai,30.6
10102,1,1,637.389448,Maharashtra,20.9
1691,1,2,637.3882627,Chennai,32.8
8192,0,1,637.2673973999999,Lalitpur,100.0
5628,1,1,637.1271357999999,Pune,22.0
5349,0,1,637.0779359,Pune,30.0
24527,1,1,637.005096,Mumbai,65.0
883,1,2,636.682243,Allahabad,21.8
1911,0,1,636.1727844999999,Lalitpur,100.0
20699,0,1,636.1323155,Raigad,25.0
22549,1,2,636.0424028,Mumbai,90.0
6654,1,2,636.0344047,Maharashtra,84.3
12503,0,1,636.0078278,Lalitpur,52.0
305,0,1,636.0078278,Mumbai,52.0
7299,1,2,635.6886627,Mumbai,76.2
7253,0,2,635.6440392999999,Anand,26.5
19375,1,2,635.5900293999999,Mumbai,84.4
1603,1,1,635.5263158,Bangalore,48.3
17359,0,1,635.2087114,Palghar,14.0
18580,1,1,635.1726876,Bahadurgarh,16.0
27252,1,1,635.1397998,Bhiwadi,18.4
8350,0,1,635.1292159,Bangalore,29.0
13148,0,1,635.1132686000001,Bangalore,31.4
14952,1,1,635.1039261,Bahadurgarh,16.5
21599,0,1,635.0841057,Goa,37.0
22461,0,1,635.0792065,Maharashtra,44.5
28161,0,1,635.0792065,Mumbai,44.5
21194,0,1,635.0757206000001,Indore,13.0
28776,0,1,635.0757206000001,Lalitpur,52.0
13424,0,1,635.0757206000001,Indore,13.0
8901,0,1,635.0550381,Mumbai,45.0
25056,1,1,635.0550381,Lalitpur,60.0
12558,0,1,635.0550381,Maharashtra,45.0
13749,0,1,635.0550381,Lalitpur,45.0
22688,0,1,635.039223,Lalitpur,34.0
2588,0,1,635.021432,Maharashtra,40.0
8594,0,1,635.0136772000001,Mumbai,65.0
28137,0,1,635.0082827,Goa,23.0
17737,0,1,635.0082827,Chennai,34.5
1535,0,2,635.00127,Lalitpur,150.0
29087,0,1,635.00127,Lalitpur,50.0
18189,1,3,635.0,Faridabad,25.4
5864,1,3,635.0,Faridabad,25.4
27364,1,1,634.9878294,Lalitpur,60.0
21383,1,1,634.8914244,Pune,34.5
14868,1,1,634.375,Maharashtra,20.3
11758,1,3,634.3046638,Pune,89.9
22871,1,3,634.3046638,Lalitpur,89.9
22301,0,1,634.057971,Pune,56.0
27934,0,2,634.057971,Lalitpur,24.5
14437,0,1,634.0400238,Pune,32.0
6882,0,3,634.0260655000001,Mumbai,90.0
13862,1,2,633.9814032,Chennai,75.0
22433,1,2,633.8742394,Maharashtra,37.5
20548,1,2,633.8742394,Lalitpur,37.5
17803,0,1,633.8615513,Chennai,38.0
14314,1,1,633.3456484000001,Mumbai,120.0
23578,1,2,633.2533013,Pune,63.3
3518,0,2,633.0783434,Aurangabad,48.0
26053,0,2,633.0716637,Nagpur,50.0
26484,0,1,633.0716637,Palghar,25.0
9613,0,2,633.000422,Guwahati,45.0
7840,0,2,632.4278437999999,Kolkata,29.8
10408,0,1,632.1112516,Maharashtra,100.0
28674,0,1,632.1112516,Mumbai,100.0
5832,0,1,632.0779562999999,Chennai,24.0
29424,0,1,632.0691949,Raigad,19.0
17014,0,2,632.0691949,Bangalore,38.0
242,1,2,632.0572844999999,Mumbai,45.9
18243,1,2,632.0386118,Mumbai,55.0
14461,0,2,632.0363421,Chennai,32.0
7439,1,2,631.7774635,Maharashtra,67.0
3756,1,2,631.7774635,Lalitpur,67.0
19976,0,2,631.5789474,Lucknow,30.0
19260,0,2,631.4303755,Lalitpur,170.0
15012,1,2,631.3559322000001,Raipur,14.9
19627,1,2,631.3559322000001,Raipur,14.9
3323,0,2,631.3131312999999,Maharashtra,110.0
22170,0,1,631.1139161,Gadarwara,20.0
21574,1,1,631.0224268999999,Lalitpur,74.0
4623,1,1,631.018234,Pune,30.8
24685,0,1,630.3030302999999,Lalitpur,130.0
27019,1,1,630.2521008,Bhiwadi,15.0
457,0,1,630.2521008,Latur,13.5
8641,1,1,630.1824212,Dehradun,19.0
2471,0,1,630.169358,Ahmednagar,16.0
2125,0,2,630.169358,Rajkot,16.0
6101,1,1,630.169358,Indore,16.0
584,0,2,630.1502666,Jaipur,13.0
23883,0,3,630.1502666,Rajkot,26.0
22643,0,2,630.1197227000001,Morbi,20.0
11747,0,1,630.1197227000001,Lalitpur,30.0
10507,1,1,630.1197227000001,Dehradun,20.0
18529,0,2,630.1197227000001,Coimbatore,30.0
25767,1,1,630.1075268999999,Mumbai,29.3
24161,1,1,630.1050175,Lalitpur,27.0
14293,0,2,630.1050175,Kolkata,27.0
21953,0,1,630.1050175,Karjat,16.2
9115,0,1,630.0866369,Kochi,24.0
17643,0,1,630.0779307,Chennai,38.0
28207,0,1,630.0630062999999,Ahmednagar,14.0
5945,1,1,630.0630062999999,Lalitpur,28.0
10891,0,1,630.0630062999999,Kochi,35.0
16047,1,1,630.0523062000001,Lalitpur,53.0
28303,1,1,630.0452845,Mumbai,32.0
1344,1,1,630.0452845,Pune,32.0
11190,0,1,630.0452845,Lalitpur,32.0
23496,0,1,630.0438907,Bangalore,44.5
3313,0,1,630.0431082,Lalitpur,57.0
18703,0,1,630.0422589,Mumbai,82.0
5723,0,1,630.0422589,Mumbai,82.0
6432,0,4,630.0403226,Karnal,25.0
18435,0,1,630.0403226,Pune,25.0
10191,1,1,630.0403226,Lalitpur,75.0
28840,0,1,630.0403226,Mohali,25.0
18829,0,1,630.0403226,Pune,37.5
23687,0,1,630.0403226,Mumbai,50.0
16880,0,1,630.03663,Mumbai,43.0
23254,1,1,630.0204757,Lalitpur,80.0
1927,0,1,630.0204757,Lalitpur,40.0
12817,0,1,630.0204757,Maharashtra,40.0
18186,0,1,630.0185299999999,Maharashtra,51.0
26943,0,1,630.0160513999999,Lucknow,15.7
766,0,2,630.0114547999999,Kolkata,22.0
1243,0,1,630.0114547999999,Lalitpur,66.0
13013,0,1,630.0114547999999,Pune,55.0
14201,1,1,630.0114547999999,Pune,33.0
11549,0,2,630.0114547999999,Chennai,22.0
10329,1,1,630.0114547999999,Pune,27.5
12426,0,1,630.0029647000001,Lalitpur,85.0
21215,0,1,630.0029647000001,Maharashtra,85.0
25800,0,1,630.0023774,Maharashtra,79.5
22475,0,1,630.0023774,Lalitpur,79.5
19114,0,2,630.0017027000001,Bangalore,37.0
19211,0,2,629.9975768999999,Ghaziabad,26.0
24636,0,1,629.9796183,Maharashtra,170.0
16444,0,1,629.9774159,Pune,53.0
2327,0,1,629.9212597999999,Dehradun,8.0
18213,0,1,629.9212597999999,Kolhapur,40.0
13303,0,1,629.9212597999999,Bangalore,44.0
3114,0,1,629.8157454,Indore,18.8
19482,1,2,629.489743,Lalitpur,170.0
26412,1,1,629.2479718999999,Mumbai,28.7
12960,1,1,629.0785696,Bhiwadi,24.1
8936,0,1,629.0507052999999,Pune,33.0
18541,0,1,629.0363164,Maharashtra,150.0
26697,0,1,629.0363164,Lalitpur,150.0
2270,1,2,629.0099384,Lalitpur,150.0
485,1,1,628.9308176,Bangalore,37.0
26964,1,1,628.8990052,Pune,37.3
15278,1,2,628.8943631,Maharashtra,43.4
28440,1,2,628.0355049,Mumbai,75.0
14369,0,1,628.0014777000001,Chennai,51.0
26749,1,2,627.9774794,Maharashtra,72.5
22519,0,2,627.6747504,Nadiad,13.2
4409,0,3,627.6150627999999,Nagpur,30.0
21131,0,2,627.6056842999999,Mumbai,140.0
25314,0,1,627.6056842999999,Lalitpur,140.0
3651,0,1,627.3972603,Maharashtra,22.9
16207,0,1,627.3525721,Lalitpur,100.0
28020,1,2,627.1777003,Ghaziabad,21.6
22660,1,2,627.0499711,Bangalore,65.0
9973,1,1,627.0226537000001,Lucknow,62.0
17235,1,1,626.9230769,Lalitpur,16.3
12791,0,2,626.8081003,Kanpur,26.0
8807,0,1,626.5586035,Mumbai,20.1
18780,1,2,626.2589268999999,Bangalore,68.4
768,1,2,626.2135922,Bangalore,64.5
3587,0,1,626.118068,Pune,21.0
29072,0,1,626.118068,Ratnagiri,21.0
